procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7578108 286864 8175620    0    0     0     0  927  975 45  6 49  0  0
 2  0      0 7577860 286864 8175624    0    0     0    16  685  425 49  2 50  0  0
 2  0      0 7577736 286864 8175624    0    0     0     8  709  466 48  2 50  0  0
 2  0      0 7577736 286864 8175624    0    0     0     0  694  429 49  1 50  0  0
 2  0      0 7577736 286864 8175624    0    0     0     0  718  463 49  2 50  0  0
 2  0      0 7577736 286864 8175624    0    0     0     0  710  433 49  2 50  0  0
 2  0      0 7577736 286864 8175624    0    0     0    32  726  478 49  2 50  0  0
 2  0      0 7577736 286864 8175624    0    0     0    12  682  427 48  2 50  0  0
 2  0      0 7577736 286864 8175624    0    0     0     0  720  472 49  2 50  0  0
 2  0      0 7577736 286864 8175624    0    0     0     0  707  446 48  2 50  0  0
 2  0      0 7577736 286864 8175624    0    0     0     0  689  407 49  2 50  0  0
 2  0      0 7577612 286864 8175624    0    0     0    28  751  555 49  2 49  0  0
 2  0      0 7577488 286864 8175624    0    0     0    20  739  490 49  2 50  0  0
 2  0      0 7577488 286864 8175624    0    0     0     0  752  505 50  1 49  0  0
 2  0      0 7577488 286864 8175628    0    0     0     0  697  420 49  2 50  0  0
 2  0      0 7577488 286864 8175628    0    0     0     0  705  430 49  2 50  0  0
 2  0      0 7577488 286864 8175628    0    0     0    16  711  452 49  1 50  0  0
 2  0      0 7577488 286864 8175628    0    0     0     0  721  472 49  2 49  0  0
 2  0      0 7577488 286864 8175628    0    0     0     0  690  401 49  1 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7577488 286864 8175628    0    0     0     0  701  449 48  2 50  0  0
 2  0      0 7577488 286864 8175628    0    0     0     0  711  442 48  2 50  0  0
 2  0      0 7577488 286864 8175628    0    0     0    16  729  471 48  3 49  0  0
 2  0      0 7577488 286864 8175628    0    0     0     0  708  448 48  2 50  0  0
 2  0      0 7577488 286864 8175628    0    0     0     0  705  452 48  3 50  0  0
 2  0      0 7577488 286864 8175628    0    0     0     0  724  473 49  1 50  0  0
 2  0      0 7577488 286864 8175628    0    0     0     0  699  418 49  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  719  465 48  2 50  0  0
 3  0      0 7577612 286864 8175628    0    0     0    16  707  431 48  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  720  474 49  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  697  422 48  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  703  444 48  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  696  423 49  1 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  719  483 49  2 49  0  0
 2  0      0 7577612 286864 8175628    0    0     0    16  700  441 49  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  705  452 48  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  696  422 49  1 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  732  475 49  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     8  729  471 49  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  704  446 49  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0    32  706  448 49  2 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7577612 286864 8175628    0    0     0     0  700  430 49  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  717  465 49  1 49  0  0
 2  0      0 7577612 286864 8175628    0    0     0     8  698  425 48  2 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  705  453 48  3 50  0  0
 2  0      0 7577612 286864 8175628    0    0     0     0  681  413 48  3 50  0  0
 2  0      0 7577612 286868 8175628    0    0     0    16  696  435 49  2 50  0  0
 2  0      0 7577612 286868 8175628    0    0     0     0  687  414 49  1 50  0  0
 2  0      0 7577612 286868 8175628    0    0     0    12  712  463 48  2 50  0  0
 2  0      0 7577612 286868 8175628    0    0     0     0  678  420 49  1 50  0  0
 2  0      0 7577612 286868 8175628    0    0     0     0  694  430 48  2 50  0  0
 2  0      0 7577612 286868 8175628    0    0     0     0  680  413 49  1 50  0  0
 2  0      0 7577612 286868 8175632    0    0     0    16  693  441 48  2 50  0  0
 2  0      0 7577612 286868 8175632    0    0     0    16  689  432 49  2 50  0  0
 2  0      0 7577612 286868 8175632    0    0     0     0  696  437 48  2 50  0  0
 2  0      0 7577612 286868 8175632    0    0     0     0  698  438 50  1 50  0  0
 2  0      0 7577612 286868 8175632    0    0     0     0  680  401 48  2 50  0  0
 2  0      0 7577612 286868 8175632    0    0     0    28  715  472 48  2 50  0  0
 2  0      0 7577612 286868 8175632    0    0     0     0  685  412 48  2 50  0  0
 2  0      0 7577612 286868 8175632    0    0     0    24  708  451 48  3 50  0  0
 2  0      0 7577612 286868 8175636    0    0     0     0  676  404 49  2 50  0  0
 2  0      0 7577612 286868 8175636    0    0     0     0  699  448 48  2 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7577612 286868 8175636    0    0     0    16  682  420 49  1 50  0  0
 2  0      0 7577612 286868 8175636    0    0     0     0  709  465 48  3 50  0  0
 2  0      0 7577612 286868 8175636    0    0     0     0  681  411 48  2 50  0  0
 2  0      0 7577612 286868 8175636    0    0     0     0  709  462 48  2 50  0  0
 2  0      0 7577612 286868 8175636    0    0     0     0  682  403 48  2 50  0  0
 2  0      0 7577612 286868 8175636    0    0     0     0  700  444 49  1 49  0  0
 3  0      0 7577612 286868 8175636    0    0     0    16  712  477 48  2 50  0  0
 2  0      0 7577612 286868 8175636    0    0     0     0  706  455 48  2 49  0  0
 2  0      0 7577612 286868 8175636    0    0     0     0  704  434 49  2 50  0  0
 3  0      0 7560480 286868 8175636    0    0     0     0  848  636 55  4 41  0  0
 2  0      0 7576108 286868 8175652    0    0     0     0 1069  929 57  4 39  0  0
 2  0      0 7576108 286868 8175652    0    0     0     0  707  463 49  2 50  0  0
 2  0      0 7575984 286868 8175652    0    0     0    80  721  455 48  2 50  0  0
 2  0      0 7575984 286868 8175652    0    0     0     0  750  511 49  2 49  0  0
 2  0      0 7575984 286868 8175652    0    0     0     0  739  472 48  2 50  0  0
 2  0      0 7575984 286868 8175652    0    0     0     0  762  519 49  2 49  0  0
 2  0      0 7575984 286868 8175652    0    0     0     0  700  426 49  1 50  0  0
 2  0      0 7575984 286868 8175652    0    0     0    16  694  426 49  1 50  0  0
 2  0      0 7575984 286868 8175652    0    0     0     0  690  419 48  2 50  0  0
 2  0      0 7575984 286868 8175652    0    0     0     0  714  447 48  2 50  0  0
 3  0      0 7575984 286868 8175652    0    0     0     0  688  432 49  2 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7575984 286868 8175652    0    0     0     0  693  436 49  2 50  0  0
 2  0      0 7575860 286868 8175664    0    0     0   208  752  515 48  2 49  0  0
 2  0      0 7536148 286868 8175664    0    0     0     0  751  572 47  3 49  0  0
 2  0      0 7535956 286868 8175664    0    0     0     0  693  434 48  2 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  705  452 49  2 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  694  433 49  2 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  711  487 49  1 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0    24  689  423 47  3 49  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  664  365 48  2 49  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  677  386 48  3 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  687  413 48  2 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  661  369 48  2 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0   108  697  416 49  2 49  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  671  374 48  2 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  689  418 49  1 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  663  383 48  2 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  683  418 49  2 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  671  389 49  1 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0    16  700  457 48  3 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  669  402 49  2 50  0  0
 2  0      0 7535988 286868 8175664    0    0     0     0  679  429 48  3 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 7535988 286868 8175664    0    0     0     0  690  407 49  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     4  714  456 49  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  655  387 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0    16  690  455 49  2 50  0  0
 3  0      0 7535988 286868 8175668    0    0     0     0  681  441 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  667  398 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  685  429 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  671  393 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0    16  678  419 48  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  675  412 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  702  462 48  2 49  0  0
 2  0      0 7535988 286868 8175668    0    0     0    16  661  389 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  679  432 48  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0    32  680  427 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  673  424 48  3 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  660  398 49  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  677  432 48  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  646  376 48  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  682  421 49  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0    16  671  422 48  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  658  415 48  3 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7535988 286868 8175668    0    0     0    20  668  421 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  681  423 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  688  459 49  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  683  444 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0    32  707  492 49  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     8  670  417 49  1 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  691  457 48  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  705  480 50  1 49  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  693  436 49  2 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0     0  671  402 48  3 50  0  0
 2  0      0 7535988 286868 8175668    0    0     0    16  691  425 49  2 49  0  0
 2  0      0 7535864 286868 8175668    0    0     0     0  678  374 48  2 50  0  0
 2  0      0 7535864 286868 8175668    0    0     0     0  731  478 49  2 50  0  0
 2  0      0 7535864 286868 8175668    0    0     0     0  730  487 49  2 50  0  0
 2  0      0 7535864 286868 8175668    0    0     0     0  729  484 49  2 50  0  0
 2  0      0 7535864 286868 8175668    0    0     0     0  685  411 48  2 50  0  0
 2  0      0 7535864 286868 8175668    0    0     0    16  706  459 49  2 50  0  0
 2  0      0 7535864 286868 8175672    0    0     0     0  676  410 49  2 50  0  0
 2  0      0 7535864 286868 8175672    0    0     0     0  715  507 49  1 50  0  0
 2  0      0 7535864 286868 8175672    0    0     0     0  701  496 49  2 50  0  0
 2  0      0 7535864 286868 8175672    0    0     0     0  666  439 48  2 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 7535864 286868 8175672    0    0     0     0  682  466 49  1 50  0  0
 2  0      0 7535864 286868 8175672    0    0     0    16  688  472 49  2 50  0  0
 2  0      0 7535864 286868 8175672    0    0     0     0  688  484 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  667  444 48  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  681  454 48  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  662  420 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0    16  698  486 49  2 49  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  671  469 48  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  679  464 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  674  441 48  3 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  685  480 47  3 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0    16  673  455 49  1 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  684  477 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  675  454 50  1 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0    12  681  466 49  2 50  0  0
 3  0      0 7535864 286868 8175676    0    0     0     0  683  463 48  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  666  427 48  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0    32  691  495 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  673  456 48  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0    12  687  470 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  656  420 48  2 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7535864 286868 8175676    0    0     0     0  697  475 48  3 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  675  470 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0    32  692  487 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  672  434 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  686  471 49  1 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  669  439 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  687  488 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  667  430 49  1 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0    16  683  471 48  3 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  674  443 49  2 50  0  0
 2  0      0 7535864 286868 8175676    0    0     0     0  707  502 48  2 50  0  0
